;0
136;https://www.lemonde.fr/archives/article/1990/12/26/savary-visite-paris-french-cancan-et-comediens-survoltes-dans-une-vie-parisienne-d-offenbach-a-geneve_4014782_1819218.html?xtmc=plastique_ocean&xtcr=139
137;https://www.lemonde.fr/afrique/article/2018/07/15/de-grand-bassam-a-bouake-sur-les-traces-des-capitales-ivoiriennes_5331708_3212.html?xtmc=plastique_ocean&xtcr=537
138;https://www.lemonde.fr/archives/article/1964/10/14/les-trois-hommes-ont-vecu-dans-la-cabine-un-peu-comme-a-bord-d-un-bateau_2133773_1819218.html?xtmc=plastique_ocean&xtcr=165
139;https://www.lemonde.fr/planete/article/2012/04/25/thilafushi-la-bombe-toxique-des-maldives_1690931_3244.html?xtmc=plastique_ocean&xtcr=76
140;https://www.lemonde.fr/japon/article/2011/10/26/les-debris-du-tsunami-du-11-mars-approchent-d-hawai_1593816_1492975.html?xtmc=plastique_ocean&xtcr=85
141;https://www.lemonde.fr/sciences/article/2018/06/10/nausicaa-dans-les-coulisses-du-grand-bleu_5312637_1650684.html?xtmc=plastique_ocean&xtcr=223
142;https://www.lemonde.fr/archives/article/1988/03/18/le-pays-de-tous-les-sens_4072324_1819218.html?xtmc=plastique_ocean&xtcr=440
143;https://www.lemonde.fr/archives/article/1992/03/04/une-vraie-mine-de-fossiles-de-primates-35-tonnes-de-sediments-du-sultanat-d-oman-passees-au-peigne-fin-une-moisson-de-plus-en-plus-riche-dans-la-paleontologie-animale-et-prehumaine_3873006_1819218.html?xtmc=plastique_ocean&xtcr=410
144;https://www.lemonde.fr/international/article/2016/12/16/au-kenya-les-refugies-pieges-de-dadaab_5050140_3210.html?xtmc=plastique_ocean&xtcr=529
145;https://www.lemonde.fr/japon/article/2013/12/17/voyage-au-coeur-de-la-centrale-de-fukushima_4335629_1492975.html?xtmc=plastique_ocean&xtcr=318
146;https://www.lemonde.fr/archives/article/2004/03/21/comores-un-candidat-interpelle-apres-le-saccage-de-quatre-bureaux-de-vote_357609_1819218.html?xtmc=plastique_ocean&xtcr=150
147;https://www.lemonde.fr/cinema/article/2011/04/05/plastic-planet-le-chant-toxique-du-styrene_1503001_3476.html?xtmc=plastique_ocean&xtcr=44
148;https://www.lemonde.fr/planete/article/2018/06/08/oceans-dix-chiffres-pour-resumer-les-enjeux-et-les-risques_5311528_3244.html?xtmc=plastique_ocean&xtcr=35
149;https://www.lemonde.fr/archives/article/1996/04/18/les-six-mesanges-de-tabarly_3731327_1819218.html?xtmc=plastique_ocean&xtcr=488
150;https://www.lemonde.fr/archives/article/1992/07/31/bernanos-et-le-roman-oui-ou-non_3895652_1819218.html?xtmc=plastique_ocean&xtcr=489
151;https://www.lemonde.fr/archives/article/2001/10/24/a-i-les-enfants-robots-souffrent-ils-du-complexe-d-338-dipe_236515_1819218.html?xtmc=plastique_ocean&xtcr=221
152;https://www.lemonde.fr/m-perso/article/2017/02/06/le-sac-en-plastique-trop-lourd-a-porter_5075377_4497916.html?xtmc=plastique_ocean&xtcr=64
153;https://www.lemonde.fr/archives/article/1989/12/24/le-spleen-des-jardiniers-de-la-mer-les-conchyliculteurs-de-marennes-oleron-craignent-l-amalgame-avec-l-etang-de-thau_4162153_1819218.html?xtmc=plastique_ocean&xtcr=444
154;https://www.lemonde.fr/archives/article/1978/06/19/lettre-de-qous-haute-egypte-une-capitale-islamique-oubliee_3128851_1819218.html?xtmc=plastique_ocean&xtcr=420
155;https://www.lemonde.fr/planete/article/2013/12/18/a-tacloban-la-vie-reprend-en-compagnie-des-cadavres_4336289_3244.html?xtmc=plastique_ocean&xtcr=229
156;https://www.lemonde.fr/le-monde-2/article/2009/01/06/benicio-del-toro-le-jeu-de-la-mort_1136551_1004868.html?xtmc=plastique_ocean&xtcr=518
157;https://www.lemonde.fr/archives/article/1989/04/06/l-enquete-les-eveques-conservateurs-en-progres-dans-le-nordeste-bresil-le-crepuscule-de-l-eglise-populaire_4106860_1819218.html?xtmc=plastique_ocean&xtcr=523
158;https://www.lemonde.fr/archives/article/1998/03/20/vie-secrete-des-bibliothecaires_3658337_1819218.html?xtmc=plastique_ocean&xtcr=374
159;https://www.lemonde.fr/festival/article/2016/07/21/la-sale-fin-de-vie-du-sac-plastique_4972737_4415198.html?xtmc=plastique_ocean&xtcr=42
160;https://www.lemonde.fr/les-decodeurs/article/2018/03/23/visualisez-la-taille-de-l-enorme-decharge-flottante-de-plastique-dans-l-ocean-pacifique_5275416_4355770.html?xtmc=plastique_ocean&xtcr=4
161;https://www.lemonde.fr/economie/article/2018/04/21/le-gouvernement-britannique-declare-la-guerre-au-plastique_5288748_3234.html?xtmc=plastique_ocean&xtcr=29
162;https://www.lemonde.fr/a-la-une/article/2013/12/21/aux-philippines-une-prison-tres-prisee_4338436_3208.html?xtmc=plastique_ocean&xtcr=319
163;https://www.lemonde.fr/archives/article/1992/12/26/l-entetement-amer-des-femmes-de-mogadiscio-dans-les-decombres-de-la-capitale-somalienne-elles-tentent-de-survivre-et-de-panser-les-mille-plaies-de-la-guerre_3933133_1819218.html?xtmc=plastique_ocean&xtcr=364
164;https://www.lemonde.fr/archives/article/1981/04/13/noblesse-oblige_2733032_1819218.html?xtmc=plastique_ocean&xtcr=162
165;https://www.lemonde.fr/afrique/article/2017/08/28/pour-lutter-contre-la-pollution-le-kenya-bannit-les-sacs-en-plastique_5177680_3212.html?xtmc=plastique_ocean&xtcr=22
166;https://www.lemonde.fr/archives/article/1985/01/14/l-rsquo-aventure-et-l-rsquo-aventurier-existent-ils-encore_2761297_1819218.html?xtmc=plastique_ocean&xtcr=435
167;https://www.lemonde.fr/archives/article/1994/09/01/les-festivals-de-venise-et-de-deauville-plaidoyer-pour-les-nouvelles-technologies-comment-font-ils_3821971_1819218.html?xtmc=plastique_ocean&xtcr=430
168;https://www.lemonde.fr/livres/article/2011/10/06/ananda-devi-figure-tutelaire-des-lettres-mauriciennes_1582883_3260.html?xtmc=plastique_ocean&xtcr=110
169;https://www.lemonde.fr/idees/article/2017/04/24/nous-sommes-entres-dans-une-epoque-ou-des-politiques-recusent-les-connaissances-scientifiques-au-nom-d-interets-divers_5116465_3232.html?xtmc=plastique_ocean&xtcr=317
170;https://www.lemonde.fr/archives/article/1992/12/26/l-entetement-amer-des-femmes-de-mogadiscio-dans-les-decombres-de-la-capitale-somalienne-elles-tentent-de-survivre-et-de-panser-les-mille-plaies-de-la-guerre_3933133_1819218.html?xtmc=plastique_ocean&xtcr=328
171;https://www.lemonde.fr/ameriques/article/2016/03/25/du-crabe-et-du-doute-dans-les-assiettes_4890274_3222.html?xtmc=plastique_ocean&xtcr=204
172;https://www.lemonde.fr/afrique/article/2018/01/18/le-commerce-des-esclaves-etait-alimente-par-les-conflits-entre-les-royaumes-du-dahomey_5243663_3212.html?xtmc=plastique_ocean&xtcr=360
173;https://www.lemonde.fr/archives/article/2000/05/24/100-exhibition-a-miami_3714598_1819218.html?xtmc=plastique_ocean&xtcr=299
174;https://www.lemonde.fr/archives/article/1968/10/18/ii-un-pretre-colombien-face-a-la-misere_2494544_1819218.html?xtmc=plastique_ocean&xtcr=493
175;https://www.lemonde.fr/archives/article/1981/06/13/un-peu-d-eire_2730125_1819218.html?xtmc=plastique_ocean&xtcr=384
176;https://www.lemonde.fr/cinema/article/2015/03/24/diversion-une-escroquerie-qui-ne-cherche-meme-pas-a-se-cacher_4599758_3476.html?xtmc=plastique_ocean&xtcr=73
177;https://www.lemonde.fr/m-perso/article/2017/07/07/le-routard-un-touriste-qui-s-ignore_5157382_4497916.html?xtmc=plastique_ocean&xtcr=429
178;https://www.lemonde.fr/archives/article/1969/11/21/la-double-promenade-de-conrad-et-de-bean_2440998_1819218.html?xtmc=plastique_ocean&xtcr=439
179;https://www.lemonde.fr/international/article/2018/12/12/ahmed-saleh-al-essi-un-profiteur-dans-la-guerre-au-yemen_5396360_3210.html?xtmc=plastique_ocean&xtcr=452
180;https://www.lemonde.fr/archives/article/1980/12/01/que-sont-devenues-les-quatre-maisons-du-fada_2806993_1819218.html?xtmc=plastique_ocean&xtcr=533
181;https://www.lemonde.fr/archives/article/1975/09/09/a-quel-prix-detroner-le-seigneur-des-cocos_2591607_1819218.html?xtmc=plastique_ocean&xtcr=164
182;https://www.lemonde.fr/planete/article/2015/06/12/a-seattle-les-kayaktivistes-contre-shell_4652541_3244.html?xtmc=plastique_ocean&xtcr=329
183;https://www.lemonde.fr/archives/article/1995/07/29/lisbonne-la-plus-belle-lumiere-d-europe_3854451_1819218.html?xtmc=plastique_ocean&xtcr=478
184;https://www.lemonde.fr/archives/article/1976/02/28/des-treteaux-dans-la-cour_2958702_1819218.html?xtmc=plastique_ocean&xtcr=265
185;https://www.lemonde.fr/idees/article/2018/06/12/l-ocean-doit-etre-place-au-c-ur-des-priorites-politiques-mondiales_5313578_3232.html?xtmc=plastique_ocean&xtcr=16
186;https://www.lemonde.fr/idees/article/2010/06/22/et-le-soleil-vint_1376837_3232.html?xtmc=plastique_ocean&xtcr=88
187;https://www.lemonde.fr/sport/article/2012/12/18/vendee-globe-le-pacifique-en-vue-le-cleac-h-repasse-devant_1807721_3242.html?xtmc=plastique_ocean&xtcr=99
188;https://www.lemonde.fr/archives/article/2004/08/25/au-soudan-les-secours-aux-deplaces-du-darfour-s-organisent-avec-difficulte_376606_1819218.html?xtmc=plastique_ocean&xtcr=185
189;https://www.lemonde.fr/sport/article/2012/12/18/vendee-globe-le-pacifique-en-vue-le-cleac-h-repasse-devant_1807721_3242.html?xtmc=plastique_ocean&xtcr=105
190;https://www.lemonde.fr/planete/article/2011/08/11/en-inde-a-goa-la-pollution-menace-le-tourisme_1558464_3244.html?xtmc=plastique_ocean&xtcr=184
191;https://www.lemonde.fr/archives/article/2003/03/19/en-pirogue-dans-le-delta-du-saloum_313494_1819218.html?xtmc=plastique_ocean&xtcr=390
192;https://www.lemonde.fr/idees/article/2018/04/21/la-plastification-du-monde-serait-irreversible_5288716_3232.html?xtmc=plastique_ocean&xtcr=38
193;https://www.lemonde.fr/vous/article/2002/07/24/eclats-noirs_285683_3238.html?xtmc=plastique_ocean&xtcr=400
194;https://www.lemonde.fr/archives/article/1996/04/18/les-six-mesanges-de-tabarly_3731327_1819218.html?xtmc=plastique_ocean&xtcr=500
195;https://www.lemonde.fr/archives/article/1992/05/20/grands-chantiers-en-sous-sol_3912561_1819218.html?xtmc=plastique_ocean&xtcr=438
196;https://www.lemonde.fr/archives/article/1979/10/04/le-labyrinthe-pollock_2791148_1819218.html?xtmc=plastique_ocean&xtcr=487
197;https://www.lemonde.fr/m-mode/article/2015/12/03/quand-la-mode-se-mouille-pour-l-environnement_4823602_4497335.html?xtmc=plastique_ocean&xtcr=60
198;https://www.lemonde.fr/archives/article/1973/06/16/l-admiral-s-cup-un-festival-americain-dans-les-eaux-britanniques_2551181_1819218.html?xtmc=plastique_ocean&xtcr=151
199;https://www.lemonde.fr/planete/article/2010/08/21/l-ocean-de-plastique-en-atlantique-ne-s-accroit-pas_1401313_3244.html?xtmc=plastique_ocean&xtcr=3
200;https://www.lemonde.fr/archives/article/1998/06/23/les-japonais-supporteurs-d-exception_3674201_1819218.html?xtmc=plastique_ocean&xtcr=250
201;https://www.lemonde.fr/archives/article/1993/09/10/le-serpent-editeur_3944752_1819218.html?xtmc=plastique_ocean&xtcr=54
202;https://www.lemonde.fr/archives/article/1979/04/09/equivalences-picturales-de-baudelaire_2766243_1819218.html?xtmc=plastique_ocean&xtcr=260
203;https://www.lemonde.fr/idees/article/2017/02/23/l-ocean-poubelle-du-globe_5083994_3232.html?xtmc=plastique_ocean&xtcr=77
204;https://www.lemonde.fr/pollution/article/2018/04/25/taux-record-de-microplastique-dans-l-ocean-arctique_5290281_1652666.html?xtmc=plastique_ocean&xtcr=116
205;https://www.lemonde.fr/planete/article/2010/08/18/en-amerique-latine-la-nina-souffle-le-froid-jusqu-en-amazonie_1400093_3244.html?xtmc=plastique_ocean&xtcr=140
206;https://www.lemonde.fr/archives/article/1996/11/27/chandrika-sous-la-menace-des-tigres_3747364_1819218.html?xtmc=plastique_ocean&xtcr=462
207;https://www.lemonde.fr/archives/article/1969/01/20/i-les-hurons-sur-le-sentier-de-la-contestation_2422494_1819218.html?xtmc=plastique_ocean&xtcr=428
208;https://www.lemonde.fr/archives/article/1959/02/20/a-travers-les-galeries_2158358_1819218.html?xtmc=plastique_ocean&xtcr=421
209;https://www.lemonde.fr/archives/article/2004/02/03/la-planete-bleue-plongee-high-tech-dans-les-tresors-de-la-vie-sous-marine_351605_1819218.html?xtmc=plastique_ocean&xtcr=93
210;https://www.lemonde.fr/archives/article/2002/08/20/le-fantome-du-baron-de-l-espee-plane-sur-le-blue-cargo_287747_1819218.html?xtmc=plastique_ocean&xtcr=325
211;https://www.lemonde.fr/idees/article/2018/09/01/les-irreversibles-contaminations-de-la-planete_5348924_3232.html?xtmc=plastique_ocean&xtcr=280
212;https://www.lemonde.fr/archives/article/2000/10/07/echecs-a-perpete_104357_1819218.html?xtmc=plastique_ocean&xtcr=480
213;https://www.lemonde.fr/archives/article/1973/06/16/l-admiral-s-cup-un-festival-americain-dans-les-eaux-britanniques_2551181_1819218.html?xtmc=plastique_ocean&xtcr=141
214;https://www.lemonde.fr/archives/article/1971/04/01/la-lecon-de-philosophie-dans-un-jardin_2462661_1819218.html?xtmc=plastique_ocean&xtcr=222
215;https://www.lemonde.fr/archives/article/1976/04/05/temoignage-j-ai-donne-mes-yeux_3125594_1819218.html?xtmc=plastique_ocean&xtcr=433
216;https://www.lemonde.fr/planete/article/2018/09/15/sous-les-dechets-la-plage-des-francais-au-secours-des-rivages-de-hongkong_5355661_3244.html?xtmc=plastique_ocean&xtcr=115
217;https://www.lemonde.fr/archives/article/1991/07/09/jeunesses-d-amerique-le-ruban-jaune_3999857_1819218.html?xtmc=plastique_ocean&xtcr=136
218;https://www.lemonde.fr/archives/article/1985/12/27/mais-ou-donc-est-passe-le-reel_2757357_1819218.html?xtmc=plastique_ocean&xtcr=316
219;https://www.lemonde.fr/a-la-une/article/2011/06/22/le-tsunami-a-accouche-d-une-mer-de-dechets_1539224_3208.html?xtmc=plastique_ocean&xtcr=100
220;https://www.lemonde.fr/m-actu/article/2013/10/18/les-apprentis-collectionneurs_3497441_4497186.html?xtmc=plastique_ocean&xtcr=486
221;https://www.lemonde.fr/archives/article/1991/01/22/les-trompe-la-mort-d-el-ahsa-moteurs-hurlants-les-jaguar-francais-foncent-sur-le-koweit_4014281_1819218.html?xtmc=plastique_ocean&xtcr=345
222;https://www.lemonde.fr/archives/article/1954/05/06/l-amour-d-une-femme_2030344_1819218.html?xtmc=plastique_ocean&xtcr=240
223;https://www.lemonde.fr/m-gastronomie/article/2018/12/26/les-restaurants-se-mettent-a-la-cuisine-ecoresponsable_5402382_4497540.html?xtmc=plastique_ocean&xtcr=216
224;https://www.lemonde.fr/archives/article/2000/12/26/coupe-de-l-america-2002-dix-defis-sont-deja-sur-les-rangs_130043_1819218.html?xtmc=plastique_ocean&xtcr=244
225;https://www.lemonde.fr/a-la-une/article/2007/01/12/les-moignons-de-mogadiscio_854783_3208.html?xtmc=plastique_ocean&xtcr=472
226;https://www.lemonde.fr/archives/article/1988/10/29/carnet-de-route_4121305_1819218.html?xtmc=plastique_ocean&xtcr=161
227;https://www.lemonde.fr/pollution/article/2018/08/11/le-nettoyage-des-plages-c-est-bon-pour-le-moral-et-pour-l-environnement_5341587_1652666.html?xtmc=plastique_ocean&xtcr=179
228;https://www.lemonde.fr/planete/article/2017/06/10/les-nations-unies-au-chevet-des-oceans_5141859_3244.html?xtmc=plastique_ocean&xtcr=66
229;https://www.lemonde.fr/voyage/article/2006/04/21/porto-eternelle-rivale-de-lisbonne_764033_3546.html?xtmc=plastique_ocean&xtcr=148
230;https://www.lemonde.fr/afrique/article/2018/01/18/le-commerce-des-esclaves-etait-alimente-par-les-conflits-entre-les-royaumes-du-dahomey_5243663_3212.html?xtmc=plastique_ocean&xtcr=378
231;https://www.lemonde.fr/archives/article/1988/11/30/une-decennie-de-l-enfance-en-egypte-les-berceaux-du-nil_4123441_1819218.html?xtmc=plastique_ocean&xtcr=458
232;https://www.lemonde.fr/afrique/article/2016/05/23/prostitution-a-marrakech-ici-c-est-vice-city_4924929_3212.html?xtmc=plastique_ocean&xtcr=414
233;https://www.lemonde.fr/archives/article/1999/05/07/le-guernica-de-picasso-inadapte-a-la-saine-mentalite-du-proletariat_3551290_1819218.html?xtmc=plastique_ocean&xtcr=87
234;https://www.lemonde.fr/archives/article/2012/07/21/nouvelle-vague-a-rockaway-carnet-d-adresses-p-p_4327497_1819218.html?xtmc=plastique_ocean&xtcr=314
235;https://www.lemonde.fr/archives/article/1962/01/17/des-emissions-americaines-de-tv-seront-recues-en-france-en-automne-par-l-intermediaire-du-centre-de-lannion-le-centre-d-etudes-des-telecommunications-construit-notre-premiere-stati_3134898_1819218.html?xtmc=plastique_ocean&xtcr=506
236;https://www.lemonde.fr/campus/article/2018/04/30/la-mer-ouvre-des-horizons-aux-lyceennes_5292477_4401467.html?xtmc=plastique_ocean&xtcr=197
237;https://www.lemonde.fr/archives/article/1999/10/13/dans-l-ancienne-place-forte-des-milices-au-timor-oriental-des-taches-rouges-sur-les-murs-du-stade_3569000_1819218.html?xtmc=plastique_ocean&xtcr=373
238;https://www.lemonde.fr/archives/article/1958/01/02/nuit-de-l-an-a-tokyo_2302722_1819218.html?xtmc=plastique_ocean&xtcr=396
239;https://www.lemonde.fr/archives/article/1980/08/13/hawai-tout-est-a-vendre_2797241_1819218.html?xtmc=plastique_ocean&xtcr=476
240;https://www.lemonde.fr/archives/article/1984/10/29/coups-de-sonar_3006998_1819218.html?xtmc=plastique_ocean&xtcr=344
241;https://www.lemonde.fr/archives/article/1947/10/29/palmares-et-fin-de-saison-des-conferences-d-atlantic-city_1889724_1819218.html?xtmc=plastique_ocean&xtcr=401
242;https://www.lemonde.fr/musiques/article/2015/12/16/le-monde-diplo_4832815_1654986.html?xtmc=plastique_ocean&xtcr=450
243;https://www.lemonde.fr/culture/article/2013/12/10/all-is-lost-une-lecon-de-stoicisme-a-bord-d-un-rafiot_3528164_3246.html?xtmc=plastique_ocean&xtcr=81
244;https://www.lemonde.fr/archives/article/1983/01/15/mer-a-l-horizon_2839748_1819218.html?xtmc=plastique_ocean&xtcr=236
245;https://www.lemonde.fr/m-perso/article/2017/08/07/un-nouveau-type-d-estivant-le-juillettiste-du-mois-d-aout_5169753_4497916.html?xtmc=plastique_ocean&xtcr=199
246;https://www.lemonde.fr/archives/article/1997/10/10/francisco-ruiz-de-infante-un-buen-chico_3780180_1819218.html?xtmc=plastique_ocean&xtcr=72
247;https://www.lemonde.fr/import/article/2005/09/21/carnet-de-route_691087_3544.html?xtmc=plastique_ocean&xtcr=155
248;https://www.lemonde.fr/archives/article/1993/09/14/la-fete-de-l-humanite-les-communistes-appellent-a-faire-echec-au-plan-balladur_3944095_1819218.html?xtmc=plastique_ocean&xtcr=372
249;https://www.lemonde.fr/planete/article/2018/12/07/la-peche-industrielle-affame-les-oiseaux-de-mer_5394078_3244.html?xtmc=plastique_ocean&xtcr=121
250;https://www.lemonde.fr/planete/article/2018/07/17/fumer-nuit-gravement-a-la-sante-des-poissons_5332789_3244.html?xtmc=plastique_ocean&xtcr=190
251;https://www.lemonde.fr/m-actu/article/2017/10/13/tom-dixon-designer-touche-a-tout_5200171_4497186.html?xtmc=plastique_ocean&xtcr=519
252;https://www.lemonde.fr/archives/article/1993/08/10/l-ete-festival-tristan-envoute-bayreuth-la-mise-en-scene-de-tristan-et-isolde-par-heiner-muller-triomphe-dans-la-ville-de-wagner_3942500_1819218.html?xtmc=plastique_ocean&xtcr=335
253;https://www.lemonde.fr/planete/article/2013/03/21/la-superficie-des-eaux-cotieres-gravement-polluees-augmente-en-chine_1851359_3244.html?xtmc=plastique_ocean&xtcr=98
254;https://www.lemonde.fr/vous/article/2009/12/26/ponyo-sur-la-falaise-d-hayao-miyazaki_1285012_3238.html?xtmc=plastique_ocean&xtcr=51
255;https://www.lemonde.fr/archives/article/1964/05/28/l-operation-message-a-la-mer-et-les-courants-de-surface-dans-l-ocean-atlantique_2137500_1819218.html?xtmc=plastique_ocean&xtcr=89
256;https://www.lemonde.fr/climat/article/2018/12/14/climat-cinq-applications-pour-vous-aider-a-agir_5397855_1652612.html?xtmc=plastique_ocean&xtcr=91
257;https://www.lemonde.fr/climat/article/2015/10/03/sur-l-ile-de-paques-les-guetteurs-de-l-ocean_4781930_1652612.html?xtmc=plastique_ocean&xtcr=381
258;https://www.lemonde.fr/archives/article/1992/09/05/a-pied-sur-la-piste-du-colorado_3896557_1819218.html?xtmc=plastique_ocean&xtcr=526
259;https://www.lemonde.fr/archives/article/2000/12/08/musique-du-monde_3715777_1819218.html?xtmc=plastique_ocean&xtcr=515
260;https://www.lemonde.fr/planete/article/2016/06/08/ne-nous-resignons-pas-a-vivre-a-l-heure-du-poubellien_4942836_3244.html?xtmc=plastique_ocean&xtcr=19
261;https://www.lemonde.fr/archives/article/1990/03/24/ephemeride_3964117_1819218.html?xtmc=plastique_ocean&xtcr=538
262;https://www.lemonde.fr/archives/article/1989/05/13/le-sentier-sous-les-tropiques_4141915_1819218.html?xtmc=plastique_ocean&xtcr=399
263;https://www.lemonde.fr/archives/article/1993/11/18/terres-d-hiver-australie-les-reveurs-du-bush_3977152_1819218.html?xtmc=plastique_ocean&xtcr=463
264;https://www.lemonde.fr/m-mode/article/2018/11/12/le-renouveau-ferragamo_5382181_4497335.html?xtmc=plastique_ocean&xtcr=375
265;https://www.lemonde.fr/archives/article/2002/07/02/heureusement-qu-on-a-le-football_4232948_1819218.html?xtmc=plastique_ocean&xtcr=294
266;https://www.lemonde.fr/livres/article/2016/11/17/le-feuilleton-demi-deuil_5032613_3260.html?xtmc=plastique_ocean&xtcr=267
267;https://www.lemonde.fr/archives/article/1976/08/30/ecouter-voir_2963754_1819218.html?xtmc=plastique_ocean&xtcr=266
268;https://www.lemonde.fr/voyage/article/2005/09/21/maurice-l-ile-arc-en-ciel_691085_3546.html?xtmc=plastique_ocean&xtcr=437
269;https://www.lemonde.fr/pollution/article/2018/06/29/goelette-scientifique-tara-journal-du-bord-numero-4-dans-l-il-du-vortex-de-dechets-du-pacifique-nord_5323132_1652666.html?xtmc=plastique_ocean&xtcr=119
